1.14,0.27,11.34
1.10,0.20,11.30
1.10,0.24,11.38
1.10,0.24,11.30
1.14,0.24,11.38
1.10,0.24,11.34
1.10,0.24,11.34
1.14,0.16,11.26
1.14,0.20,11.30
1.14,0.24,11.30
1.14,0.24,11.30
1.14,0.24,11.34
1.10,0.24,11.38
1.10,0.24,11.34
1.14,0.24,11.30
1.14,0.24,11.30
1.14,0.20,11.38
1.10,0.24,11.34
1.10,0.24,11.30
1.10,0.24,11.38
1.10,0.27,11.34
1.14,0.24,11.30
1.10,0.24,11.34
1.10,0.24,11.34
1.10,0.24,11.34
1.10,0.24,11.34
1.10,0.24,11.34
1.06,0.24,11.34
1.10,0.24,11.34
1.14,0.24,11.34
1.10,0.20,11.30
1.10,0.24,11.26
1.14,0.24,11.38
1.10,0.24,11.30
1.10,0.24,11.30
1.06,0.24,11.38
1.14,0.20,11.30
1.10,0.24,11.30
1.10,0.24,11.38
1.10,0.24,11.34
1.14,0.24,11.26
1.14,0.24,11.34
1.14,0.20,11.49
1.33,0.27,10.94
1.14,0.24,11.34
1.06,0.31,11.34
1.06,0.51,11.02
1.02,0.31,11.14
1.10,0.12,11.65
0.98,0.43,11.41
0.94,0.24,11.49
1.10,0.20,11.30
1.06,0.35,11.22
1.22,0.24,11.10
1.18,0.08,11.45
1.10,0.31,11.41
1.10,0.27,11.57
1.14,0.12,11.45
1.10,0.16,11.41
1.10,0.27,11.38
1.06,0.27,11.18
1.14,0.16,11.30
1.18,0.31,11.18
1.14,0.35,11.18
1.14,0.27,11.14
1.10,0.12,11.57
0.98,0.47,11.34
1.18,0.39,10.59
1.29,0.47,10.47
1.22,0.43,11.77
1.18,0.51,11.06
1.06,0.27,11.10
1.14,0.20,11.22
1.10,0.16,11.53
1.10,0.20,11.65
0.98,0.31,11.69
1.06,0.24,10.59
1.14,0.39,11.06
1.18,0.24,11.26
1.10,0.20,11.26
1.06,0.43,11.14
1.14,0.31,11.14
1.10,0.24,11.26
1.14,0.24,11.41
1.10,0.20,11.38
1.14,0.27,11.26
0.86,0.31,11.49
1.33,0.78,9.89
1.02,0.31,11.61
1.22,0.31,11.02
1.49,0.12,12.59
0.86,0.59,11.10
1.18,0.12,10.75
1.45,0.55,10.16
1.26,0.55,10.90
1.10,0.24,10.87
0.98,-0.16,11.69
1.18,0.31,11.10
1.14,0.16,11.34
1.06,0.20,11.22
1.06,0.16,11.26
1.02,0.20,11.57
1.06,0.20,11.38
1.18,0.24,11.14
1.02,0.20,11.41
1.14,0.12,11.30
1.06,0.16,11.45
1.45,0.08,10.63
1.26,0.00,12.20
1.10,-0.04,11.69
1.10,-0.75,12.91
0.94,0.00,11.69
1.22,0.43,10.63
1.26,-0.20,11.14
1.14,0.39,10.79
1.10,0.35,11.41
1.06,0.00,11.49
1.22,0.08,11.61
1.10,0.16,11.45
1.06,0.24,11.69
1.10,0.16,11.26
1.02,0.08,11.38
1.06,0.12,11.45
1.02,0.55,11.14
0.82,0.24,12.20
0.86,0.31,11.10
1.14,0.24,10.47
1.14,0.82,11.22
1.06,0.12,12.00
1.18,0.00,11.38
1.02,0.20,11.53
1.18,0.39,11.30
1.10,0.27,11.14
1.06,0.27,11.49
1.18,0.27,10.98
1.22,0.31,11.26
1.22,0.35,10.90
1.06,0.20,11.38
1.14,0.51,11.22
1.06,0.31,11.53
1.10,0.31,11.57
1.14,0.31,11.30
1.18,0.27,11.34
1.22,0.31,11.53
1.18,0.51,10.87
1.18,0.08,11.65
1.18,0.39,11.30
1.18,0.59,11.14
1.18,0.39,11.22
1.14,0.12,11.45
1.10,0.47,11.10
1.14,0.59,11.02
1.10,0.04,11.65
1.14,0.16,11.49
1.14,0.31,11.18
1.14,0.20,11.41
1.10,0.27,11.14
1.06,0.27,11.41
1.10,0.20,11.38
1.14,0.31,11.18
1.22,0.47,11.18
1.02,0.08,11.45
1.10,0.12,11.22
1.10,0.31,11.34
1.10,0.16,11.53
1.02,-0.04,11.65
0.98,0.12,11.41
0.98,0.43,11.38
1.14,0.39,11.06
1.06,0.20,11.22
1.10,0.24,11.41
1.18,0.39,11.26
1.26,0.04,11.14
1.49,0.27,10.94
1.22,0.35,10.87
1.26,0.43,10.87
1.22,0.35,11.18
1.26,0.20,11.34
1.18,0.08,11.53
1.18,0.24,11.41
1.29,0.43,10.90
1.22,0.47,10.98
1.02,-0.08,11.57
1.29,0.55,10.79
0.98,0.24,11.49
1.06,0.04,11.57
0.98,0.08,11.30
1.18,0.20,11.73
1.06,0.35,11.53
1.22,0.20,11.10
1.26,0.31,11.10
1.10,0.27,10.87
1.18,0.31,11.10
1.14,0.27,11.18
1.10,-0.04,11.57
1.10,0.51,11.30
1.14,0.43,11.18
1.14,0.20,11.14
1.10,0.04,11.73
1.10,0.31,11.22
1.06,0.16,11.81
1.18,0.27,11.30
1.14,0.27,11.26
1.14,0.31,11.06
1.18,0.31,11.30
1.18,0.31,11.02
1.14,0.27,11.49
1.06,0.08,11.65
1.14,0.20,11.53
1.10,0.16,11.89
1.06,0.27,11.38
1.18,0.31,11.02
1.10,0.31,11.30
1.06,0.35,11.14
1.26,0.16,11.06
1.22,0.12,11.61
0.98,0.20,11.61
1.10,0.24,11.22
1.06,0.24,11.30
1.02,0.20,11.30
1.29,0.31,10.16
1.10,0.24,11.85
0.98,0.08,12.28
1.14,0.20,11.18
1.22,0.51,10.83
1.14,0.16,11.49
1.10,0.16,11.41
1.10,0.51,10.90
1.14,0.47,10.83
1.02,0.39,11.18
1.02,0.12,11.77
1.14,0.12,11.22
1.14,0.24,11.41
1.10,0.47,11.14
1.14,0.24,11.34
1.14,0.16,11.53
1.06,0.24,11.26
1.10,0.16,11.38
1.14,0.31,11.26
1.18,0.27,11.22
1.18,0.27,11.41
1.14,0.12,11.34
1.14,0.31,11.26
1.10,0.31,11.45
0.71,0.39,11.73
1.10,0.24,11.57
1.10,0.39,11.30
1.14,0.24,11.41
1.10,0.39,10.63
1.10,0.20,11.22
1.10,0.31,11.10
1.10,0.27,11.18
1.10,0.27,11.41
1.14,0.04,11.73
1.02,0.31,11.45
1.10,0.16,11.26
1.26,0.20,11.10
1.06,0.31,11.26
1.02,0.43,11.41
1.10,0.24,11.18
1.06,0.16,11.41
1.06,0.16,11.41
1.14,0.27,11.45
1.10,0.20,11.26
1.18,0.27,11.14
1.14,0.24,11.34
1.14,0.16,11.30
0.94,0.20,12.16
1.10,0.27,12.04
1.14,0.39,11.41
1.14,0.27,11.38
1.22,0.16,11.53
1.33,0.51,11.53
1.22,0.20,11.26
1.18,0.59,11.22
1.10,0.31,11.45
1.14,0.24,11.26
0.94,0.47,11.34
1.18,0.16,10.83
1.33,0.31,11.30
1.14,0.47,10.98
1.10,0.39,11.34
1.26,0.16,11.65
1.22,0.31,10.98
1.10,0.35,11.45
1.10,0.20,11.34
1.18,0.24,11.30
1.18,0.27,11.45
1.37,-0.78,13.96
0.71,-0.39,13.61
1.14,0.75,10.47
1.22,0.35,11.18
1.33,0.82,9.53
1.22,-0.27,12.20
1.14,0.47,10.59
1.10,0.55,10.40
0.98,0.43,11.06
1.10,0.27,11.14
1.10,0.08,11.57
1.06,0.20,11.34
1.10,0.00,11.53
1.14,0.35,11.18
1.06,0.43,11.38
1.14,0.24,11.34
1.10,0.35,11.45
1.10,0.39,11.30
1.02,0.35,11.34
1.10,0.08,11.30
1.22,0.35,11.22
1.18,-0.39,10.59
0.59,0.90,12.00
1.22,0.39,12.24
1.06,0.59,10.20
1.22,0.63,10.00
1.10,0.82,10.20
1.22,0.43,10.79
1.10,0.27,11.10
1.06,0.00,12.24
1.18,0.08,11.69
1.14,0.24,11.18
1.18,0.24,11.14
1.14,0.20,11.38
1.10,0.20,11.30
0.98,0.20,11.65
1.18,0.31,11.10
1.10,0.31,10.90
0.98,0.00,12.28
1.06,0.27,12.08
0.82,0.00,11.85
1.14,0.20,11.22
1.02,0.04,11.92
1.26,0.16,11.06
1.14,0.04,11.92
0.94,0.31,11.45
1.22,0.20,11.81
1.18,0.08,10.87
1.06,0.35,11.14
1.14,0.59,10.67
1.18,0.24,10.75
1.10,0.16,11.10
1.06,0.12,11.53
1.02,0.20,11.57
1.06,0.16,11.38
1.18,0.24,11.49
1.29,0.59,10.71
1.22,0.20,10.98
1.14,0.24,11.30
1.10,0.20,11.57
1.02,0.04,11.45
1.10,0.00,11.57
1.06,0.35,11.49
1.18,0.16,11.26
1.06,0.27,11.45
1.29,0.47,10.59
1.26,0.39,10.90
1.18,0.24,11.34
1.10,0.12,11.22
1.02,0.31,10.94
0.86,0.08,11.73
1.33,0.31,10.83
0.98,-0.04,12.04
1.02,0.35,11.61
1.02,0.00,11.14
1.22,0.35,11.10
1.18,0.43,11.06
0.90,0.51,10.98
0.86,0.00,12.12
1.57,-0.08,11.81
1.57,0.43,11.41
1.06,-0.55,12.40
1.49,0.08,11.89
1.14,0.75,11.38
1.10,0.55,11.14
1.18,-0.20,12.16
1.06,0.90,11.02
1.02,0.27,11.45
1.22,0.08,11.57
1.06,0.43,11.18
1.06,0.43,11.34
1.14,0.82,11.02
1.06,0.20,11.06
1.22,0.39,11.14
1.10,0.78,11.30
1.22,-0.12,7.81
1.22,0.51,10.55
1.29,0.20,11.85
0.78,0.00,11.49
0.82,0.67,11.02
1.14,0.82,10.28
1.49,0.82,9.89
1.10,0.24,12.00
1.33,0.24,11.69
1.10,0.24,10.63
1.18,0.27,11.38
1.33,0.43,10.87
1.06,0.35,11.18
1.33,0.04,11.02
1.06,-0.27,11.85
1.02,0.08,11.96
1.18,0.39,11.10
1.33,0.08,10.98
1.10,0.47,10.83
1.18,0.27,11.34
1.06,0.27,11.85
1.14,0.35,11.30
1.10,0.43,10.98
1.02,0.39,11.34
1.26,0.35,11.06
1.06,0.24,11.38
1.02,0.24,11.30
1.14,0.20,11.22
1.02,0.39,11.53
1.06,0.20,11.34
1.26,0.08,11.26
1.10,0.16,11.26
1.06,0.39,11.14
1.02,0.35,11.45
1.10,-0.35,11.81
0.67,0.16,11.10
0.86,0.78,11.26
0.86,-0.12,11.61
1.14,0.08,11.96
1.06,0.47,10.94
0.98,0.04,11.38
1.22,-0.08,11.06
1.10,0.20,11.53
0.86,0.35,11.53
1.37,0.16,11.10
1.06,0.55,11.26
0.86,0.00,11.53
1.10,0.43,11.10
1.02,0.43,11.45
1.14,0.12,11.38
1.06,0.20,11.14
1.18,0.35,11.14
1.14,0.35,11.45
1.06,0.12,11.49
1.29,0.24,11.14
0.90,0.27,11.34
1.41,0.04,11.73
1.29,0.51,11.41
1.02,0.24,11.57
1.18,0.16,11.53
1.06,0.24,11.26
1.10,0.16,11.49
1.10,0.20,11.61
1.10,0.12,11.18
1.29,0.16,11.34
1.22,0.35,11.10
1.06,0.16,11.38
1.10,0.39,11.34
1.10,0.12,11.22
1.14,0.12,11.61
1.18,0.39,11.38
1.14,0.27,10.98
1.22,0.47,10.75
1.18,0.31,11.22
1.22,0.35,11.34
1.18,0.04,11.61
0.90,0.27,11.41
0.98,0.08,12.00
1.14,0.43,10.87
1.26,0.24,11.53
1.06,0.59,11.18
1.10,0.39,11.22
1.18,0.35,10.83
1.10,-0.08,12.00
1.22,0.43,10.90
1.14,0.16,11.30
1.22,0.35,11.61
1.29,0.20,11.14
1.06,0.08,11.73
1.18,0.39,11.45
1.10,0.08,11.41
1.06,0.20,11.30
1.06,0.43,11.18
1.18,0.12,11.30
1.10,0.20,11.26
1.18,0.31,11.18
1.06,0.35,11.38
1.06,0.08,11.34
1.10,0.31,11.61
1.14,0.31,11.34
1.14,0.12,11.10
1.18,0.24,11.18
1.18,0.39,11.34
1.02,0.27,11.34
1.10,0.12,11.45
1.49,-0.43,12.67
0.75,0.00,11.61
1.29,-0.12,10.75
0.86,0.47,11.69
1.26,0.63,9.96
1.45,0.63,11.41
1.45,0.39,10.98
1.33,0.43,10.83
1.26,0.27,10.59
1.02,0.12,11.65
0.86,0.04,11.45
1.06,-0.24,12.63
1.22,0.04,11.30
1.45,0.31,10.94
1.10,0.39,11.77
1.06,0.59,10.98
1.26,0.67,11.77
1.22,0.39,10.83
1.02,0.24,11.10
1.06,0.27,11.34
1.14,0.04,11.92
1.29,-0.12,11.30
1.29,0.47,10.40
1.10,0.51,11.06
1.10,0.27,11.22
1.18,0.16,11.53
1.10,0.27,11.22
1.18,0.39,10.83
1.10,0.31,11.18
1.18,0.35,11.30
1.02,0.27,11.57
1.14,-0.04,12.16
1.06,0.24,11.53
1.10,0.24,11.14
1.06,0.43,11.49
1.06,0.35,11.06
1.10,0.35,11.45
1.06,0.43,11.18
0.94,0.35,10.90
1.26,0.08,11.77
1.18,0.20,11.30
1.22,-0.08,11.77
1.18,0.24,11.61
1.14,0.24,10.98
1.02,0.47,10.79
1.02,0.16,11.41
1.06,0.24,11.81
1.26,0.24,11.26
0.98,0.00,11.73
1.14,0.31,11.22
1.02,0.27,11.02
1.22,0.39,11.22
1.10,0.04,11.26
1.06,0.43,11.49
1.14,0.43,10.98
1.14,0.39,10.90
1.02,0.35,11.06
1.14,0.12,11.45
1.06,0.27,11.65
0.98,0.20,11.49
1.18,0.43,11.10
1.10,0.43,11.45
1.26,0.20,11.10
1.22,0.39,11.22
1.10,0.39,11.10
1.06,0.39,10.94
1.26,0.24,11.53
1.14,0.20,11.26
1.02,0.20,11.53
1.22,0.27,11.14
1.22,-0.12,11.61
1.14,0.47,11.18
1.18,-0.08,12.08
1.14,0.67,10.32
1.06,0.55,11.10
1.02,-0.12,11.30
1.49,0.16,10.87
1.33,0.59,11.77
0.71,-0.08,12.16
1.33,-0.27,12.36
1.10,-0.27,11.85
0.98,0.24,11.65
1.26,0.31,11.10
1.02,0.08,11.65
1.14,0.16,10.94
1.14,0.20,10.98
1.06,0.27,11.38
1.18,0.24,11.34
1.14,-0.12,11.45
1.10,0.12,11.77
1.06,0.43,11.26
1.14,0.27,11.26
1.06,0.04,11.41
1.22,0.16,11.38
1.02,0.12,11.30
1.10,0.20,11.06
1.02,-0.08,11.45
1.06,0.08,10.90
0.90,0.24,12.43
1.18,-0.16,11.89
1.18,0.20,11.73
1.22,0.27,11.10
1.14,0.12,11.65
1.14,-0.04,11.06
1.26,0.16,11.41
1.06,0.43,10.87
1.18,0.04,10.98
1.22,0.16,11.22
1.14,0.31,11.34
1.10,0.20,11.18
1.14,0.31,11.45
1.10,0.24,11.34
1.18,0.20,11.34
1.10,0.27,11.02
1.22,0.20,11.34
1.10,0.39,10.98
1.14,0.12,11.49
1.14,0.24,11.22
1.14,0.27,11.38
1.18,0.31,11.22
1.06,0.16,11.77
1.06,0.12,11.69
1.14,0.31,11.34
1.06,0.20,11.38
0.94,0.20,11.89
1.33,0.27,11.41
1.10,0.27,11.10
1.18,0.24,11.41
1.02,0.35,11.34
1.14,0.27,10.94
1.06,0.27,11.18
1.26,0.31,11.22
1.10,0.35,11.57
1.14,0.27,11.41
1.14,0.39,11.26
1.14,0.24,11.26
1.10,0.20,11.26
1.06,0.20,11.73
1.10,0.20,11.41
1.10,0.24,11.38
1.06,0.31,11.34
1.10,0.31,11.34
1.22,0.04,11.53
0.86,0.20,11.89
0.94,0.08,11.45
1.26,0.04,12.04
1.10,-0.16,12.40
1.06,0.20,11.38
1.22,0.16,11.45
0.98,0.08,11.53
1.33,0.24,10.47
1.22,0.55,11.10
0.98,0.20,11.57
1.22,0.31,10.87
1.02,0.16,11.61
1.22,0.27,11.30
1.18,0.31,11.22
1.02,0.08,11.53
1.06,0.31,11.18
1.10,0.35,11.22
1.10,0.08,11.34
0.90,0.24,12.00
1.18,-0.31,12.32
1.22,0.51,10.28
1.14,0.00,11.69
1.10,-0.08,11.30
1.10,0.16,11.61
1.29,0.12,11.02
1.10,0.31,11.06
1.22,0.24,11.38
1.22,0.16,11.22
1.10,0.27,11.34
1.06,0.24,11.22
1.18,0.20,11.38
1.22,0.47,11.02
1.10,0.00,11.53
1.06,0.31,11.26
1.22,0.31,11.26
1.02,0.20,11.53
1.06,0.08,11.34
1.14,0.08,11.41
1.02,0.20,11.45
1.18,0.39,10.55
1.06,0.24,11.49
1.29,-0.08,11.69
0.90,0.35,11.02
1.41,1.18,10.16
1.49,0.24,11.53
0.98,0.00,10.90
1.10,0.24,11.73
1.06,0.20,11.02
1.22,0.08,11.41
1.06,0.24,11.22
1.10,0.31,11.53
1.22,0.08,11.53
1.06,0.27,11.38
1.18,0.20,11.14
1.06,0.20,11.38
1.22,0.24,11.22
1.06,0.31,11.18
1.26,0.24,10.79
1.22,0.27,10.67
1.06,0.35,11.57
1.18,0.39,10.90
1.10,0.27,11.34
1.10,0.31,11.26
0.98,0.20,11.49
1.18,0.27,11.18
1.06,0.16,11.38
1.18,0.20,11.30
1.18,0.35,11.10
1.10,0.31,11.38
1.14,0.16,11.30
1.06,0.31,11.38
1.10,0.35,11.38
1.10,0.16,11.30
1.06,0.24,11.34
1.14,0.27,11.38
1.02,0.27,11.34
1.10,0.16,11.41
1.10,0.24,11.26
1.10,0.24,11.41
1.33,0.31,11.38
1.22,0.43,10.87
1.14,0.35,11.02
0.94,0.35,11.34
0.98,0.12,11.57
1.02,0.31,11.41
1.14,0.16,11.14
1.22,0.39,11.30
1.18,0.24,11.02
1.14,0.31,11.26
1.10,0.35,11.14
1.02,0.16,12.28
1.14,0.16,11.10
1.02,0.47,10.94
1.06,0.31,11.30
1.10,0.16,11.41
1.06,0.20,11.49
1.18,0.24,11.61
1.10,0.39,11.22
1.53,0.47,10.94
1.18,0.63,11.38
1.37,0.04,10.83
1.29,0.27,10.51
1.06,0.75,10.79
1.06,0.27,12.51
1.02,0.71,10.94
1.18,0.16,11.45
1.22,0.35,11.10
1.18,0.43,11.10
1.18,0.20,11.57
1.10,0.24,11.22
1.02,0.27,11.26
1.14,0.04,11.26
0.98,0.31,11.18
1.18,0.24,11.10
1.22,0.24,11.41
1.02,0.20,11.34
1.14,0.16,11.61
1.10,0.47,11.06
1.14,0.08,11.34
1.18,0.71,9.92
1.02,0.67,11.14
1.29,-0.20,11.41
1.33,-0.08,11.77
0.82,0.27,11.49
1.14,0.00,11.81
1.22,0.27,10.98
1.33,0.35,11.18
1.06,0.35,11.73
1.22,-0.08,11.92
1.10,0.24,11.38
1.22,0.67,10.90
1.10,0.35,10.87
1.06,0.20,11.38
1.14,0.31,11.30
1.26,0.00,11.49
1.14,0.24,11.38
1.14,0.35,11.30
1.06,0.08,11.49
1.18,0.20,11.22
1.10,0.24,11.38
1.06,0.16,10.98
1.33,0.31,10.47
1.33,0.90,10.71
1.10,0.59,10.36
1.22,0.63,10.32
1.18,0.04,11.85
1.02,0.20,12.12
1.14,0.31,11.26
1.10,0.35,11.41
1.06,0.08,11.34
1.18,0.47,10.67
1.18,0.16,11.61
0.98,0.27,11.57
1.10,0.12,11.53
1.10,0.12,11.30
1.22,0.24,11.30
1.26,0.24,11.26
1.22,0.55,11.06
1.26,0.16,11.38
1.06,0.12,11.34
1.18,0.47,11.89
0.98,0.31,11.02
1.29,0.31,11.92
1.18,-0.08,11.02
1.10,0.47,11.30
0.94,0.43,11.49
1.02,-0.04,11.57
1.10,0.08,11.26
1.10,0.43,11.38
1.18,-0.04,11.38
1.14,0.35,11.14
1.26,0.59,10.79
1.14,0.43,10.98
1.10,0.12,11.45
1.14,0.27,11.41
0.98,0.31,11.38
1.10,0.04,11.45
1.22,0.43,11.34
1.18,0.27,11.45
0.98,0.08,11.30
1.18,0.12,11.61
1.10,0.16,11.49
0.98,0.08,11.53
1.06,0.24,11.57
1.26,0.31,10.87
1.26,0.35,11.34
1.26,0.27,11.14
1.02,0.04,12.00
1.06,0.20,11.61
0.94,0.08,11.92
1.14,0.24,11.18
1.29,0.27,10.94
1.02,0.16,10.71
1.29,0.27,11.30
1.18,0.27,11.10
1.06,0.31,11.41
1.14,0.39,10.87
1.10,0.24,11.34
1.14,0.24,11.38
1.10,0.27,11.22
0.98,0.16,11.34
0.98,0.24,11.26
1.10,0.31,11.41
1.06,0.27,11.26
1.18,0.24,11.22
0.98,0.20,11.73
1.06,0.47,11.34
1.10,0.35,11.65
1.18,0.39,10.98
1.10,0.20,11.26
1.10,0.20,11.18
1.10,0.31,11.30
1.18,0.35,11.38
1.10,0.20,11.26
1.10,0.24,11.18
1.10,0.20,11.49
1.10,0.16,11.73
1.10,0.31,11.34
1.18,0.43,11.10
1.29,0.31,11.10
1.06,0.51,10.63
1.37,0.39,10.98
1.10,0.47,10.51
1.33,0.04,10.98
1.02,0.12,11.38
1.29,0.20,11.57
1.02,0.31,11.41
1.18,0.16,11.18
1.22,0.47,11.02
1.26,0.35,11.06
1.22,0.16,11.02
1.10,0.24,11.49
1.10,0.51,11.18
1.06,0.20,11.30
1.14,0.27,11.26
1.06,0.27,11.41
1.06,0.27,11.41
1.10,0.16,11.45
0.94,0.20,11.53
1.26,0.16,11.81
1.37,0.00,11.69
1.18,0.31,11.10
1.02,0.43,10.94
1.26,0.24,11.14
1.06,0.20,11.45
1.06,0.20,11.61
0.94,-0.08,11.53
1.18,0.27,11.49
1.18,0.20,11.41
1.14,0.16,11.53
1.22,0.31,11.34
1.22,0.39,10.63
1.10,0.31,11.26
1.14,0.20,10.98
1.18,0.24,11.30
1.18,0.43,11.06
1.14,0.31,11.22
0.98,0.24,11.77
1.10,0.27,11.22
1.14,0.00,11.57
1.14,0.27,11.53
1.14,0.31,11.49
1.06,0.31,11.41
1.14,0.31,11.53
1.26,0.35,10.87
1.06,0.35,11.10
1.18,0.20,11.22
1.06,0.24,11.73
1.06,0.20,11.45
1.14,0.16,11.41
1.10,0.24,11.57
1.06,0.27,11.30
1.10,0.24,11.14
1.06,0.20,11.41
1.14,0.16,11.49
1.14,0.31,11.26
1.02,0.31,11.53
1.06,0.08,11.45
1.29,0.39,11.06
1.18,0.35,11.18
0.90,0.04,12.40
1.14,0.20,11.30
1.06,0.16,11.89
1.02,0.24,10.83
1.26,0.08,11.18
1.02,0.35,11.22
1.18,0.27,11.53
1.14,0.16,11.34
1.06,0.31,11.14
1.18,0.43,11.02
1.10,0.20,11.57
1.06,0.12,11.30
1.14,0.39,11.26
1.14,0.27,11.30
1.10,0.04,11.34
1.18,0.35,11.14
0.98,0.27,12.36
1.45,0.12,11.89
