0.59,0.16,11.45
0.04,0.31,11.22
0.20,0.16,11.18
0.63,0.12,12.00
0.12,-0.16,11.65
0.04,-0.08,11.41
-0.16,0.51,11.53
0.04,0.31,11.26
0.39,0.43,11.65
0.51,0.55,11.22
-0.08,0.16,12.28
-0.20,0.59,11.18
0.16,0.51,11.45
0.20,-0.08,10.83
0.43,0.71,8.04
0.51,1.88,11.89
0.04,0.59,12.04
0.39,0.31,9.69
0.12,-0.59,12.79
0.04,0.12,11.34
0.12,-0.16,11.92
0.16,0.00,11.61
0.27,0.39,11.02
0.35,0.04,11.89
0.20,0.27,10.87
0.00,-0.04,11.57
0.12,0.04,11.49
0.16,0.39,11.14
0.24,0.39,11.26
0.35,0.47,11.38
0.24,0.39,11.06
0.39,0.27,11.34
0.00,0.51,11.61
0.35,0.24,11.22
-0.20,0.35,11.73
0.43,0.47,11.02
0.43,0.43,10.90
0.63,0.20,10.71
0.47,0.59,11.06
0.16,0.35,11.41
0.35,0.39,11.81
0.20,0.27,11.49
0.16,0.39,11.34
0.16,0.04,11.45
0.39,0.35,11.30
0.20,0.12,11.49
0.35,0.20,11.10
0.27,0.43,11.45
0.08,0.24,11.26
0.08,0.04,11.45
0.08,0.27,11.61
0.27,0.31,11.22
0.12,0.12,11.34
0.47,0.31,10.63
0.39,0.47,12.71
0.08,0.78,10.75
0.24,0.20,12.08
0.24,0.75,10.67
0.16,0.75,12.04
0.16,0.16,11.69
0.31,0.63,10.98
0.47,0.12,11.45
0.00,0.00,11.53
0.08,0.35,12.12
0.08,0.55,11.06
0.63,0.51,11.69
0.55,0.24,10.20
0.86,0.27,11.65
-0.27,-0.12,12.75
0.47,0.00,11.06
-0.20,0.39,11.30
0.35,-0.31,10.98
0.90,0.47,10.59
-0.04,0.08,12.55
0.35,0.35,10.79
0.24,0.59,10.47
0.47,0.20,11.26
0.04,0.31,10.40
0.43,0.47,10.98
0.27,0.59,10.79
0.78,0.47,11.92
0.47,0.67,10.71
0.20,0.47,9.26
-0.16,0.35,11.65
0.63,-0.27,12.00
0.24,-0.04,12.04
0.47,0.47,11.53
0.27,0.59,11.14
0.51,-0.04,11.96
0.35,0.39,11.61
0.16,0.16,11.49
0.47,0.20,11.18
0.39,-0.16,15.34
0.67,-0.39,11.77
-0.24,0.67,13.45
0.55,0.51,10.83
0.12,-0.27,11.77
0.35,0.67,9.89
0.35,0.75,10.20
-0.04,0.12,11.85
0.04,0.00,10.04
0.35,-0.43,11.96
-0.04,-0.78,12.63
0.20,0.16,10.32
0.31,-0.59,13.30
-0.08,-0.94,13.53
0.31,0.67,10.40
0.16,-0.27,12.71
0.82,0.39,10.98
-0.08,0.71,10.16
0.00,0.24,11.26
-0.43,-0.39,13.38
0.55,0.43,10.00
0.00,0.12,11.61
-0.08,0.20,12.08
-0.12,0.39,11.73
0.16,0.43,10.87
0.31,0.43,11.22
0.51,-0.12,10.67
-0.43,0.51,11.69
