0.43,0.27,11.45
-0.08,1.06,8.83
0.31,1.10,7.26
0.35,1.26,12.04
-0.27,1.02,10.00
0.16,0.24,11.69
-0.20,0.75,12.20
-0.08,-0.08,12.32
0.27,-0.04,10.71
0.12,0.39,11.89
-0.04,0.78,10.47
-0.04,0.59,10.59
0.43,0.35,11.53
-0.08,0.55,11.38
0.16,0.35,11.49
0.43,0.43,11.53
0.12,0.78,11.06
0.16,-0.24,11.57
0.08,0.47,11.10
1.37,1.69,5.69
-0.51,-0.98,13.34
-0.55,3.18,6.04
0.94,2.59,7.45
-0.08,-0.59,13.34
0.20,1.33,11.18
0.04,0.39,10.75
0.35,1.06,10.67
-0.04,0.27,11.34
0.47,0.31,11.41
0.16,-0.08,12.16
0.35,0.67,10.71
0.12,0.63,11.49
0.16,0.16,11.57
0.27,0.31,11.18
0.12,0.94,11.26
0.12,0.51,11.06
0.27,0.90,11.65
0.35,0.71,9.85
-0.94,-0.12,17.14
0.16,0.35,11.30
-0.27,0.04,11.49
0.24,0.51,10.87
0.35,0.59,11.30
0.20,-0.63,10.98
0.04,0.00,10.94
0.31,0.55,11.22
0.24,0.75,11.45
-0.08,0.08,11.38
0.20,0.47,11.06
0.16,0.43,11.22
0.08,0.27,11.53
0.20,0.12,11.53
0.16,0.27,11.41
0.00,0.67,11.26
0.08,0.47,11.02
0.12,0.67,11.30
0.16,0.43,12.24
0.24,0.55,10.79
0.00,-0.16,11.73
-0.24,0.51,11.26
0.00,-0.08,10.98
0.04,0.31,10.04
0.16,0.35,11.53
0.04,0.24,12.36
0.27,0.90,10.87
0.43,0.86,10.98
0.04,0.43,12.00
0.16,0.16,11.14
0.24,0.55,11.14
0.04,0.27,11.41
0.08,0.20,11.45
0.27,0.47,11.30
0.31,0.39,11.38
0.16,0.55,11.14
0.16,0.43,11.41
0.12,-1.06,14.91
-0.12,0.51,9.18
0.86,0.86,9.49
0.39,0.51,11.92
0.43,-0.43,13.26
-0.12,1.02,8.47
0.20,-0.27,12.51
0.00,0.20,11.96
-0.12,0.16,11.57
0.04,0.20,11.34
-0.04,0.75,11.41
0.27,0.94,10.67
0.16,0.12,11.49
0.08,0.47,11.34
0.27,0.67,10.94
0.20,0.39,11.49
0.16,0.39,11.53
0.08,0.47,11.38
0.51,0.43,10.94
1.02,0.67,14.51
0.63,-0.20,12.16
0.47,0.78,10.51
0.12,-0.04,12.20
0.59,0.75,11.26
0.31,0.71,10.87
0.24,0.24,11.26
0.43,0.12,11.85
0.47,0.78,10.71
0.24,0.67,11.02
0.04,0.43,11.26
0.27,0.71,11.38
0.39,0.82,11.18
0.12,0.63,11.49
0.16,0.16,11.41
0.16,0.47,11.22
0.24,0.67,11.18
0.16,0.78,10.59
0.51,-1.02,16.83
-0.24,-0.31,12.75
0.51,0.98,9.22
-0.12,0.08,12.87
0.20,-0.43,12.71
0.16,1.10,10.36
0.43,-0.31,12.00
0.12,1.02,10.83
