0.00,0.12,11.92
-0.39,-0.20,9.77
0.00,-0.04,11.77
-0.35,-1.22,15.89
-0.04,0.16,11.30
0.31,0.12,11.89
-0.24,0.27,12.16
-0.04,0.43,11.38
0.35,0.08,11.77
-0.20,0.78,12.28
-0.12,0.55,11.85
0.00,0.35,11.45
0.12,1.88,9.22
-0.47,-0.86,14.04
0.78,1.10,7.73
-0.20,-0.20,13.53
0.24,0.98,10.79
0.31,0.43,11.96
-0.27,0.55,12.12
0.59,-0.86,11.89
0.16,0.63,11.30
0.55,-0.12,12.24
-0.47,0.55,11.92
0.82,0.35,11.06
0.20,0.78,11.57
0.24,0.43,12.24
0.43,0.55,11.34
0.27,0.51,11.81
0.08,0.59,11.73
2.43,1.33,12.32
0.20,-1.41,17.42
-0.24,0.67,12.16
0.04,0.39,11.06
-0.24,-0.67,12.94
0.75,0.24,11.73
0.47,0.59,11.49
0.27,0.24,10.75
0.24,0.20,11.02
0.31,0.27,11.57
0.04,0.67,11.34
0.24,0.24,13.06
0.47,0.71,11.38
0.75,0.16,13.06
0.08,0.94,10.98
0.27,2.20,4.20
1.10,-0.12,9.18
-0.39,-0.51,14.36
-0.24,0.86,10.83
-0.16,0.67,11.53
0.00,-0.08,11.73
0.55,0.31,10.67
0.04,0.51,11.96
0.27,0.55,10.98
0.12,-0.24,11.61
0.08,1.02,11.06
0.39,0.71,10.83
0.12,0.82,10.94
0.12,0.31,11.26
0.16,0.55,11.45
0.51,-0.94,15.34
0.31,0.94,8.75
-1.33,0.78,13.18
0.16,0.39,11.38
0.08,0.67,10.51
0.39,0.08,11.65
0.16,0.55,11.26
0.00,0.35,12.00
0.24,0.63,11.38
0.08,0.20,11.38
0.08,0.24,11.38
0.16,0.31,11.18
0.12,0.55,11.14
0.16,0.43,11.34
0.16,0.51,11.26
0.08,0.43,11.26
0.04,0.63,11.18
0.20,0.39,11.06
-0.08,0.31,11.41
0.04,1.14,11.34
0.16,0.16,11.18
0.12,-0.08,11.69
0.00,1.41,11.85
0.00,0.43,11.73
0.39,0.90,10.43
-0.08,0.08,11.41
0.12,0.31,11.96
0.12,0.59,10.87
0.27,0.27,11.22
0.12,0.55,11.34
0.20,0.31,11.41
0.20,0.35,11.49
0.27,0.59,11.06
-0.04,0.27,11.81
0.31,0.27,11.30
0.00,0.67,11.45
-0.20,1.45,10.47
-0.08,0.27,12.24
-0.16,1.18,7.45
-0.08,0.94,9.89
0.67,0.78,11.18
-0.08,0.24,11.61
0.04,0.90,11.06
0.39,0.59,11.22
0.20,0.43,10.75
0.16,0.47,11.26
0.27,0.43,11.02
0.27,0.75,11.14
0.08,0.27,11.02
0.20,0.27,11.49
0.08,0.63,11.22
0.16,0.55,11.45
0.12,0.39,11.38
0.35,0.27,11.41
-0.39,0.71,11.26
-0.12,0.12,11.89
-0.20,0.39,11.65
0.16,0.67,10.40
0.24,0.63,10.79
0.24,0.55,11.41
0.12,0.51,11.41
