0.24,-0.04,11.57
0.27,-0.04,11.49
0.20,0.08,11.53
0.31,0.04,11.38
0.24,0.00,11.26
0.24,-0.04,11.53
0.31,0.04,11.49
0.35,-0.35,11.57
0.20,0.16,11.14
0.39,-0.63,11.69
0.31,0.20,11.49
0.31,-0.08,11.69
0.27,0.12,11.53
0.51,0.00,11.18
0.24,0.16,11.53
-0.63,-0.55,13.30
0.63,0.55,12.08
0.35,0.39,10.87
0.24,-0.51,12.28
0.43,0.51,10.40
0.24,0.12,11.81
0.16,-0.43,12.32
0.20,0.24,11.22
0.55,0.12,11.14
0.24,0.08,11.30
0.27,-0.16,11.49
0.35,-0.08,11.38
0.55,0.04,11.69
0.27,0.20,11.22
0.08,-0.43,11.81
0.12,0.27,11.22
0.59,0.00,10.28
0.75,0.20,10.67
0.00,0.12,11.18
0.08,0.04,10.98
0.24,0.12,11.57
0.16,-0.16,11.96
0.27,0.55,10.67
0.39,0.39,11.57
0.16,-0.27,11.92
0.31,-0.27,11.45
0.16,-0.08,11.65
0.16,-0.16,11.85
0.35,0.20,10.98
0.31,-0.04,11.61
0.24,0.08,11.26
1.06,1.29,6.75
0.63,-0.78,12.36
-0.31,0.67,10.67
0.86,0.12,10.67
-0.04,0.90,9.73
0.04,-1.06,16.28
-0.27,0.16,13.73
0.59,-0.24,11.34
0.55,0.24,10.75
0.27,0.39,11.61
0.47,0.00,11.45
0.20,0.04,11.14
0.16,-0.04,11.18
0.35,0.16,11.10
0.16,-0.24,11.41
0.47,-0.51,11.49
0.20,0.31,10.98
0.27,0.16,11.49
0.24,0.16,11.41
0.35,-0.24,11.85
-0.16,-0.43,12.43
-0.04,0.00,11.92
0.27,-0.08,11.30
0.12,0.12,11.10
0.43,-0.31,12.16
0.47,0.12,11.34
0.20,-0.20,12.00
0.16,-0.24,11.77
0.78,-0.27,11.45
0.27,0.47,10.94
0.16,-0.08,11.45
0.27,-0.04,11.41
0.39,0.16,11.22
0.39,0.24,11.22
0.43,0.55,10.71
0.04,-0.59,12.91
0.20,-0.20,12.32
0.47,0.39,10.47
0.12,0.20,11.53
0.08,-0.12,11.61
0.16,0.00,11.38
0.27,-0.39,11.26
0.16,0.43,11.49
1.18,0.94,5.92
-0.08,-0.63,9.89
0.12,0.78,12.55
0.51,0.12,10.12
0.12,-0.08,11.69
0.08,-0.16,11.61
0.00,0.08,11.34
0.39,-0.04,11.10
0.12,0.04,11.45
0.16,0.04,11.53
0.16,-0.16,11.49
0.24,0.12,11.41
0.27,0.55,11.45
0.31,0.04,10.63
0.08,-0.24,11.57
0.55,0.24,11.45
0.08,0.51,11.14
0.24,0.00,11.45
0.24,0.00,11.22
0.24,0.12,11.34
0.20,0.00,11.30
0.24,0.08,11.53
0.27,-0.12,11.49
0.27,-0.08,11.38
0.51,0.67,10.36
0.35,-0.12,11.49
0.12,-0.12,11.57
0.51,0.08,11.69
0.31,0.16,11.41
0.12,-0.24,11.69
0.16,-0.08,11.49
