1.26,0.20,10.71
1.06,0.31,11.77
1.18,0.82,9.89
1.06,0.16,11.38
1.22,0.75,10.24
1.18,0.12,11.73
1.06,0.67,10.59
1.29,0.71,10.16
1.22,0.39,10.63
1.33,0.31,11.34
1.22,0.31,11.77
1.06,-0.27,12.00
0.98,0.04,11.85
1.10,0.12,11.81
1.02,0.27,11.06
1.29,0.24,10.94
1.22,0.12,11.81
1.18,0.39,11.18
1.14,0.24,11.49
1.10,0.27,11.22
1.22,0.35,11.14
1.18,0.35,10.90
1.14,0.59,11.06
1.10,0.31,11.06
1.02,0.20,11.65
0.98,0.20,11.89
1.14,0.20,11.49
1.02,0.39,10.98
1.06,0.20,11.81
1.49,0.16,11.69
1.29,-0.04,12.43
0.82,0.16,12.12
1.29,0.35,10.63
1.22,0.16,11.89
1.22,0.24,10.90
0.98,0.20,11.53
1.26,0.43,10.59
1.18,0.31,11.38
1.10,0.20,11.34
1.14,0.16,11.96
1.10,0.35,10.83
0.94,0.16,11.26
1.22,0.31,10.90
1.14,0.16,11.02
1.18,0.24,11.26
1.14,0.20,11.34
0.98,0.20,11.38
0.94,0.16,11.73
1.18,0.31,11.61
0.82,-0.24,13.10
1.26,-0.94,13.26
0.75,0.00,12.87
1.10,0.98,9.49
1.26,0.24,10.90
1.06,0.51,10.83
0.98,0.39,11.10
0.98,-0.04,12.16
1.26,0.39,10.87
1.22,0.24,11.34
1.22,0.39,11.22
1.26,0.31,10.94
0.98,0.16,11.69
1.06,0.31,11.14
1.02,0.12,11.45
1.10,0.20,11.49
1.18,0.35,11.10
0.82,0.27,11.61
1.33,1.18,8.83
1.26,0.51,10.43
1.22,0.55,10.55
1.22,0.31,11.57
0.90,0.31,11.85
1.06,0.39,11.06
1.06,0.27,11.45
1.14,0.43,10.98
1.18,0.31,11.14
1.14,0.08,11.41
1.18,0.31,11.34
1.06,0.35,11.22
1.14,0.16,11.30
1.14,0.39,11.30
1.02,0.27,11.26
1.10,0.12,11.22
1.14,0.16,11.30
1.10,0.20,11.34
1.06,0.24,11.30
1.26,0.55,9.73
1.06,0.24,10.87
0.78,0.35,11.73
0.98,-0.39,10.83
0.78,-0.12,11.92
0.94,0.04,12.87
0.94,0.90,10.43
0.82,0.16,12.20
1.22,0.12,11.30
1.22,0.98,10.16
1.18,-0.04,12.16
1.26,0.43,10.71
1.29,0.47,10.90
1.18,0.31,11.81
0.98,0.16,11.30
1.02,0.20,11.45
1.06,0.31,11.61
1.18,0.39,11.02
1.18,0.16,11.41
1.06,0.24,11.18
1.26,-0.08,11.69
1.14,0.04,11.53
0.98,0.43,11.38
1.14,0.35,10.94
1.02,0.20,11.22
1.14,0.47,10.40
1.14,0.16,12.00
1.22,0.24,11.14
1.10,-0.24,12.08
1.22,-0.20,11.85
1.06,0.39,11.06
1.10,0.12,11.34
1.10,0.16,11.53
0.94,0.35,11.73
