1.14,0.39,11.34
1.18,0.24,11.22
1.29,0.35,10.94
1.06,0.39,11.38
1.45,1.41,6.75
1.10,0.59,11.69
0.90,-0.24,12.47
1.06,0.71,10.32
1.06,-0.43,12.16
1.02,0.24,11.73
1.18,0.39,10.71
1.18,-0.12,12.40
1.29,0.16,12.24
1.02,0.39,11.10
1.22,0.31,11.22
0.94,0.20,11.96
1.18,0.35,11.18
1.26,0.31,10.55
1.06,0.35,11.22
0.98,0.16,11.34
1.10,0.31,11.14
1.18,0.43,11.10
1.10,0.24,11.57
1.61,-0.24,11.30
1.29,-0.16,11.22
0.94,0.47,11.26
0.78,-0.86,11.85
1.10,0.43,10.63
0.82,0.63,10.98
1.02,0.75,10.00
1.26,0.31,10.75
0.98,0.00,13.10
1.14,0.20,11.73
1.14,-0.08,12.00
1.10,0.27,11.45
1.14,0.16,11.41
1.06,0.27,11.69
1.02,0.31,11.65
1.14,0.39,11.34
1.10,0.20,11.45
1.14,0.31,11.22
1.14,0.47,11.02
1.37,0.08,10.98
1.22,-0.12,12.24
1.26,0.39,11.73
1.29,0.35,10.83
1.26,0.35,10.94
0.98,0.24,11.02
0.63,0.24,11.57
0.98,0.43,11.49
0.98,0.35,11.26
0.82,0.39,11.73
1.45,0.35,10.90
1.10,0.71,10.71
1.29,0.27,11.14
1.26,0.39,11.06
1.10,0.35,11.26
1.02,0.20,11.61
0.98,0.35,11.49
0.98,0.39,11.69
1.41,0.59,11.10
0.75,0.20,12.36
0.71,0.27,11.02
1.14,0.16,10.59
1.26,0.35,10.94
1.49,0.47,11.45
0.98,0.00,11.53
1.33,0.24,11.22
1.26,0.71,10.28
0.94,0.67,11.57
0.86,0.31,11.65
0.94,0.27,11.45
0.98,0.24,11.61
1.14,0.39,11.06
1.14,0.47,10.87
1.10,0.24,11.61
1.18,0.20,11.49
0.98,0.31,11.81
1.14,0.20,11.57
1.06,0.16,11.53
1.14,0.47,11.06
1.14,0.24,11.96
0.98,0.59,10.90
1.02,0.08,11.69
1.10,0.67,10.47
1.14,0.16,11.77
1.14,0.16,11.57
1.10,0.00,11.73
1.06,0.24,11.53
1.26,0.47,11.14
1.18,0.39,10.98
1.14,0.20,11.49
1.02,0.39,11.34
1.18,0.24,11.65
1.22,0.35,11.38
1.14,0.27,11.14
1.22,0.27,11.22
1.10,0.24,11.22
1.02,0.24,11.22
1.22,0.20,11.57
1.10,0.51,10.55
1.06,0.31,10.83
1.22,0.24,11.65
1.14,0.31,11.49
1.02,0.12,11.49
1.10,0.16,11.45
1.18,0.59,11.10
1.22,0.35,10.67
1.22,0.16,11.85
1.06,0.20,11.06
1.06,0.27,11.57
0.94,0.39,11.53
1.02,0.31,11.38
1.18,0.43,10.71
1.22,0.27,11.30
1.14,0.51,10.83
1.06,0.27,11.38
1.14,0.12,11.41
0.86,0.24,11.77
1.02,0.20,10.79
