1.22,0.12,11.92
1.22,-0.12,11.38
1.22,0.59,11.18
0.98,0.43,11.02
1.10,0.43,10.75
1.06,0.24,11.06
1.06,0.04,10.87
1.06,0.27,11.26
1.10,0.51,10.98
1.14,0.12,11.02
1.14,0.16,11.06
1.10,0.24,10.94
1.14,0.35,11.02
1.14,0.20,11.26
1.10,0.20,11.30
1.14,0.31,11.30
1.10,0.31,11.18
1.14,0.35,11.06
1.18,0.00,10.79
1.10,0.43,10.90
1.02,0.04,11.49
0.98,0.27,11.10
0.90,0.12,11.34
1.26,0.47,10.83
1.14,0.00,11.53
1.22,0.43,11.26
1.14,0.67,10.87
1.06,0.47,11.10
1.18,0.04,11.06
1.18,0.31,10.79
1.14,0.27,10.94
1.02,0.24,11.30
1.06,0.16,11.49
1.26,0.35,11.06
1.14,0.31,10.83
1.18,0.20,11.18
1.06,0.47,11.30
1.14,0.71,11.53
1.45,0.35,10.24
1.41,0.08,11.53
1.14,0.24,10.79
1.18,0.20,11.49
1.02,0.00,10.63
1.06,0.35,11.14
1.14,0.35,11.22
1.26,0.43,10.67
1.10,0.24,10.94
1.29,0.27,11.34
1.06,0.27,11.30
1.14,0.16,11.14
1.10,0.20,11.22
1.14,0.08,11.26
1.10,0.47,11.02
1.06,0.27,10.83
1.06,0.24,11.53
1.14,0.43,11.06
1.26,1.10,10.24
1.49,1.18,7.88
0.51,-0.04,19.02
-0.08,0.59,14.67
1.14,1.77,6.20
1.22,-0.20,12.04
1.18,1.18,9.69
1.22,0.08,11.38
1.37,0.27,9.96
0.90,0.20,12.28
1.29,0.16,11.30
1.18,0.63,10.24
1.14,-0.20,11.96
1.10,0.39,11.02
1.02,0.43,10.67
1.18,0.04,11.85
0.98,0.51,10.83
1.06,0.16,11.14
1.26,0.04,11.61
1.02,0.47,10.67
1.06,-0.12,11.92
0.86,0.63,10.51
1.26,0.90,10.63
0.94,0.31,11.69
1.26,0.24,10.47
0.94,0.16,11.30
0.98,0.20,11.89
1.10,0.35,10.36
1.02,0.51,10.51
0.98,-0.08,11.69
1.14,0.43,10.90
1.06,0.24,10.63
1.33,0.08,11.14
1.14,0.31,11.22
1.14,0.16,11.85
1.06,0.12,11.53
1.06,0.08,11.53
1.10,0.31,11.02
1.18,0.51,10.83
1.06,0.20,11.10
1.14,0.27,11.26
1.10,0.08,11.81
1.02,0.39,11.30
1.33,0.24,10.94
0.75,0.47,11.61
1.26,-0.20,11.81
1.10,0.20,10.94
1.06,0.20,11.57
1.06,0.27,10.67
1.14,0.27,11.02
1.06,0.08,11.57
1.14,0.43,10.83
1.06,0.51,10.40
1.22,0.08,11.49
1.14,0.35,11.14
1.02,0.39,11.81
1.14,0.24,11.14
1.18,0.27,10.94
1.10,0.24,11.49
1.06,0.39,11.41
1.02,0.16,11.53
1.10,0.35,10.98
1.26,0.43,11.02
1.14,0.04,10.94
